Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1984","1984","t","2925996","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1984","1984","1000 USD","1859912","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1985","1985","t","3118229","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1985","1985","1000 USD","1800273","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1986","1986","t","3036168","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1986","1986","1000 USD","2342487","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1987","1987","t","3398349","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1987","1987","1000 USD","3131656","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1988","1988","t","3589752","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1988","1988","1000 USD","4222710","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1989","1989","t","2946510","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1989","1989","1000 USD","3626129","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1990","1990","t","2591184","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1990","1990","1000 USD","3420445","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1991","1991","t","3217617","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1991","1991","1000 USD","3986382","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1992","1992","t","3308141","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1992","1992","1000 USD","4585444","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1993","1993","t","3497429","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1993","1993","1000 USD","4224138","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1994","1994","t","3469817","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1994","1994","1000 USD","4014520","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1995","1995","t","3413032","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1995","1995","1000 USD","4515591","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1996","1996","t","3711466","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1996","1996","1000 USD","4802861","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1997","1997","t","3997502","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1997","1997","1000 USD","4493800","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1998","1998","t","4001513","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1998","1998","1000 USD","4451721","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","1999","1999","t","3774085","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","1999","1999","1000 USD","3933631","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2000","2000","t","4168690","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2000","2000","1000 USD","3935669","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2001","2001","t","4058404","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2001","2001","1000 USD","4030882","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2002","2002","t","3738791","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2002","2002","1000 USD","3444423","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2003","2003","t","4399967","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2003","2003","1000 USD","5015606","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2004","2004","t","4999777","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2004","2004","1000 USD","5991544","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2005","2005","t","4572810","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2005","2005","1000 USD","5827150","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2006","2006","t","4653599","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2006","2006","1000 USD","6203165","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2007","2007","t","4912647","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2007","2007","1000 USD","8652478","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2008","2008","t","5109312","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2008","2008","1000 USD","9427537","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2009","2009","t","5203141","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2009","2009","1000 USD","7537847","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2010","2010","t","5480226","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2010","2010","1000 USD","8653881","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2011","2011","t","5616579","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2011","2011","1000 USD","10365930","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2012","2012","t","5589363","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2012","2012","1000 USD","9552149","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2013","2013","t","5524760","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2013","2013","1000 USD","11114491","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2014","2014","t","5861077.33","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2014","2014","1000 USD","11481717.41","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2015","2015","t","5847925.66","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2015","2015","1000 USD","8348605.65","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2016","2016","t","5983088.4","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2016","2016","1000 USD","8003605.46","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2017","2017","t","5648337.55","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2017","2017","1000 USD","9582696.17","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2018","2018","t","5450303.82","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2018","2018","1000 USD","9624978.79","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2019","2019","t","5664385.99","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2019","2019","1000 USD","9576798.78","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2020","2020","t","5497485.05","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2020","2020","1000 USD","9861287.85","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2021","2021","t","5482618.36","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2021","2021","1000 USD","10869051.84","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5910","Export Quantity","F1887","Dairy Products","2022","2022","t","4883262.49","A","Official figure",""
"TCL","Crops and livestock products","276","Germany","5922","Export Value","F1887","Dairy Products","2022","2022","1000 USD","12367197.28","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1961","1961","t","30801","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1961","1961","1000 USD","17655","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1962","1962","t","32703","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1962","1962","1000 USD","22540","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1963","1963","t","42601","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1963","1963","1000 USD","31575","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1964","1964","t","50903","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1964","1964","1000 USD","35966","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1965","1965","t","61968","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1965","1965","1000 USD","37743","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1966","1966","t","66370","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1966","1966","1000 USD","43747","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1967","1967","t","80365","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1967","1967","1000 USD","52841","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1968","1968","t","98835","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1968","1968","1000 USD","52127","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1969","1969","t","105662","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1969","1969","1000 USD","51886","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1970","1970","t","119025","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1970","1970","1000 USD","62997","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1971","1971","t","123091","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1971","1971","1000 USD","87507","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1972","1972","t","108630","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1972","1972","1000 USD","104413","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1973","1973","t","220077","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1973","1973","1000 USD","182111","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1974","1974","t","175092","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1974","1974","1000 USD","200334","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1975","1975","t","255396","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1975","1975","1000 USD","339013","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1976","1976","t","294408","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1976","1976","1000 USD","363021","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1977","1977","t","288671","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1977","1977","1000 USD","333672","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1978","1978","t","312784","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1978","1978","1000 USD","474495","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1979","1979","t","395257","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1979","1979","1000 USD","668059","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1980","1980","t","315235","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1980","1980","1000 USD","592636","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1981","1981","t","298299","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1981","1981","1000 USD","604101","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1982","1982","t","266336","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1982","1982","1000 USD","531119","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1983","1983","t","265653","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1983","1983","1000 USD","492365","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1984","1984","t","445646","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1984","1984","1000 USD","634816","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1985","1985","t","432647","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1985","1985","1000 USD","567156","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1986","1986","t","343893","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1986","1986","1000 USD","628983","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1987","1987","t","404871","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1987","1987","1000 USD","921555","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1988","1988","t","440040","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1988","1988","1000 USD","1029618","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1989","1989","t","443641","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1989","1989","1000 USD","1119422","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1990","1990","t","320774","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1990","1990","1000 USD","842612","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1991","1991","t","388217","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1991","1991","1000 USD","992178","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1992","1992","t","690482","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1992","1992","1000 USD","1698984","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1993","1993","t","464373","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1993","1993","1000 USD","1144215","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1994","1994","t","501699","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1994","1994","1000 USD","1144350","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1995","1995","t","620506","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1995","1995","1000 USD","1572304","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1996","1996","t","514120","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1996","1996","1000 USD","1198524","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1997","1997","t","548879","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1997","1997","1000 USD","1240097","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1998","1998","t","531579","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1998","1998","1000 USD","1118575","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","1999","1999","t","522813","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","1999","1999","1000 USD","1051940","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","2000","2000","t","589126","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","2000","2000","1000 USD","1029254.22","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","2001","2001","t","476097","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","2001","2001","1000 USD","937061","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","2002","2002","t","428425","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","2002","2002","1000 USD","842422","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","2003","2003","t","488448","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","2003","2003","1000 USD","1055519","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","2004","2004","t","534408","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","2004","2004","1000 USD","1287471","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","2005","2005","t","533962","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","2005","2005","1000 USD","1342426","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","2006","2006","t","610822","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","F1887","Dairy Products","2006","2006","1000 USD","1462538","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","F1887","Dairy Products","2007","2007","t","705690","A","Official figure",""
